Orden;Material;Texto breve material;Texto Breve Producto;Mes;Fecha;Tipo;Linea;Cant_Plan_(KG);Cant_Real_(KG);Costo_Plan;Costo_Real;UMB
30741031;3006308;Reproceso mezcla crema;Tarro x 10l  TRADICIONAL  Ron Pasas;may;26/05/2026;MP;Cremas (7-10-18);-0,001000;-51,100000;-3,587000;-183296,000000;KG
30741032;3006130;Mezcla scooping vainilla;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;MP;Cremas (7-10-18);4682,616000;4592,000000;17470840,296000;17132752,000000;KG
30741032;3024585;Chips Colores Naturales 18000 cja x 20kg;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;MP;Cremas (7-10-18);407,184000;400,000000;8956052,798400;8802501,000000;KG
30741032;8007827;BOL Blanca x10lt;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;ME;Cremas (7-10-18);1007,980000;1000,000000;174380,540000;173370,000000;UN
30741032;8053269;Caja 10 lt ND;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;ME;Cremas (7-10-18);1002,990000;998,000000;890655,120000;886224,000000;UN
30741032;8007812;Cinta blanca cremhelado x 1000 m;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;ME;Cremas (7-10-18);1,739000;1,740000;54507,216000;54539,000000;KG
30741032;3006308;Reproceso mezcla crema;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;MP;Cremas (7-10-18);0,000000;-17,400000;0,000000;-62414,000000;KG
30741032;3500316;Desperdicio Mezcla crema;Tarro x 10l TRADICIONAL Vlla Chip Colore;may;26/05/2026;MP;Cremas (7-10-18);0,000000;0,000000;0,000000;0,000000;KG
30741033;3006198;Mezcla scooping arequipe;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;MP;Cremas (7-10-18);3350,700000;3343,000000;12906896,400000;12877236,000000;KG
30741033;3022498;Salsa Arequipe 15_25;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;MP;Cremas (7-10-18);372,300000;370,000000;4092321,600000;4067040,000000;KG
30741033;8007812;Cinta blanca cremhelado x 1000 m;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;ME;Cremas (7-10-18);1,272000;1,360000;39869,568000;42628,000000;KG
30741033;8053269;Caja 10 lt ND;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;ME;Cremas (7-10-18);733,650000;729,000000;651481,200000;647352,000000;UN
30741033;8007827;BOL Blanca x10lt;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;ME;Cremas (7-10-18);733,650000;730,000000;126921,450000;126560,000000;UN
30741033;3006308;Reproceso mezcla crema;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;MP;Cremas (7-10-18);0,000000;-32,750000;0,000000;-117474,000000;KG
30741033;3500316;Desperdicio Mezcla crema;Tarro x 10L Tradicional Arequipe Salsa;may;26/05/2026;MP;Cremas (7-10-18);0,000000;0,000000;0,000000;0,000000;KG
30741034;8007812;Cinta blanca cremhelado x 1000 m;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;ME;Cremas (7-10-18);2,079000;3,000000;65164,176000;94032,000000;KG
30741034;8053269;Caja 10 lt ND;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;ME;Cremas (7-10-18);1198,965000;1215,000000;1064680,920000;1078920,000000;UN
30741034;8007827;BOL Blanca x10lt;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;ME;Cremas (7-10-18);1204,930000;1200,000000;208452,890000;208045,000000;UN
30741034;3006308;Reproceso mezcla crema;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;MP;Cremas (7-10-18);-0,001000;-89,650000;-3,587000;-321575,000000;KG
30741034;3006153;Mezcla scooping maracuya;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;MP;Cremas (7-10-18);5833,770000;5918,000000;25114379,850000;25476990,000000;KG
30741034;3013255;Salsa Maracuya Tarro;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;MP;Cremas (7-10-18);608,430000;600,000000;2294997,960000;2263200,000000;KG
30741034;3500316;Desperdicio Mezcla crema;Tarro x 10l TRADICIONAL  Macya LA FUENTE;may;26/05/2026;MP;Cremas (7-10-18);-0,001000;0,000000;0,000000;0,000000;KG
30741035;3006130;Mezcla scooping vainilla;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;MP;Cremas (7-10-18);2074,680000;2230,000000;7740631,080000;8320130,000000;KG
30741035;3023001;Mezcla scooping Capuccino;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;MP;Cremas (7-10-18);2074,680000;2230,000000;8236479,600000;8853100,000000;KG
30741035;3022498;Salsa Arequipe 15_25;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;MP;Cremas (7-10-18);461,040000;460,000000;5067751,680000;5056320,000000;KG
30741035;8007827;BOL Blanca x10lt;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;ME;Cremas (7-10-18);913,040000;900,000000;157955,920000;156033,000000;UN
30741035;8053269;Caja 10 lt ND;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;ME;Cremas (7-10-18);908,520000;904,000000;806765,760000;802752,000000;UN
30741035;8007812;Cinta blanca cremhelado x 1000 m;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;ME;Cremas (7-10-18);1,575000;2,100000;49366,800000;65822,000000;KG
30741035;3006308;Reproceso mezcla crema;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;MP;Cremas (7-10-18);0,000000;-119,700000;0,000000;-429364,000000;KG
30741035;3500316;Desperdicio Mezcla crema;Tarrox10L TRADICIONAL Capuccino Colcafe;may;26/05/2026;MP;Cremas (7-10-18);0,000000;0,000000;0,000000;0,000000;KG
30741036;3033576;Mezcla Scooping Copelia;Tarro10L TRADICIONAL Copelia;may;26/05/2026;MP;Cremas (7-10-18);2998,494000;3069,000000;10512719,964000;10759914,000000;KG
30741036;3033526;Preparado Coco Caramelizado;Tarro10L TRADICIONAL Copelia;may;26/05/2026;MP;Cremas (7-10-18);292,536000;280,000000;2425708,512000;2321760,000000;KG
30741036;3033527;Salsa Arequipe Conchita;Tarro10L TRADICIONAL Copelia;may;26/05/2026;MP;Cremas (7-10-18);365,670000;370,000000;3665841,750000;3709250,000000;KG
30741036;8007827;BOL Blanca x10lt;Tarro10L TRADICIONAL Copelia;may;26/05/2026;ME;Cremas (7-10-18);724,170000;730,000000;125281,410000;126560,000000;UN
30741036;8053269;Caja 10 lt ND;Tarro10L TRADICIONAL Copelia;may;26/05/2026;ME;Cremas (7-10-18);720,585000;729,000000;639879,480000;647352,000000;UN
30741036;8007812;Cinta blanca cremhelado x 1000 m;Tarro10L TRADICIONAL Copelia;may;26/05/2026;ME;Cremas (7-10-18);1,250000;1,360000;39180,000000;42628,000000;KG
30741036;3006308;Reproceso mezcla crema;Tarro10L TRADICIONAL Copelia;may;26/05/2026;MP;Cremas (7-10-18);0,000000;-31,100000;0,000000;-111555,000000;KG
30741036;3500316;Desperdicio Mezcla crema;Tarro10L TRADICIONAL Copelia;may;26/05/2026;MP;Cremas (7-10-18);0,000000;0,000000;0,000000;0,000000;KG
30741037;3015018;Mezcla scooping brownie;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;MP;Cremas (7-10-18);4959,444000;5020,000000;19465817,700000;19703500,000000;KG
30741037;7001921;Brownie cubo 2x2;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;MP;Cremas (7-10-18);221,019000;220,000000;6386344,005000;6356856,000000;KG
30741037;3030694;Gta.RecreoTriturax10kgMetalizado;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;MP;Cremas (7-10-18);210,238000;210,000000;2212965,188000;2210496,000000;KG
30741037;8053269;Caja 10 lt ND;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;ME;Cremas (7-10-18);1062,285000;1069,000000;943309,080000;949272,000000;UN
30741037;8007827;BOL Blanca x10lt;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;ME;Cremas (7-10-18);1067,570000;1070,000000;184689,610000;185506,000000;UN
30741037;8007812;Cinta blanca cremhelado x 1000 m;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;ME;Cremas (7-10-18);1,842000;1,900000;57735,648000;59554,000000;KG
30741037;3006308;Reproceso mezcla crema;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;MP;Cremas (7-10-18);-0,001000;-35,150000;-3,587000;-126083,000000;KG
30741037;3500316;Desperdicio Mezcla crema;Tarro x 10l TRADICIONAL Brownie&Cookies;may;26/05/2026;MP;Cremas (7-10-18);-0,001000;0,000000;0,000000;0,000000;KG
30741038;3006107;Mezcla scooping conos;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;4203,221000;4220,000000;14698663,837000;14757340,000000;KG
30741038;3025602;Mezcla scooping conos arequipe;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;4203,221000;4603,600000;11020845,462000;12070639,000000;KG
30741038;3019452;Cober Helados Fe Plus TANQUE;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;1726,134000;1923,000000;18271128,390000;20355769,000000;KG
30741038;3020756;Galleta Negra Partida;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;264,420000;237,650000;1239865,380000;1114341,000000;KG
30741038;7001903;Copita de miel;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;537,301440;536,000000;9134124,480000;9105210,000000;KG
30741038;8070969;Bopp Perl Chococono Flow x 95g AT;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;ME;Conos;167,114000;170,200000;3897265,594000;3969238,000000;KG
30741038;8032321;CJA Num 51;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;ME;Conos;4410,526000;4408,000000;4194410,226000;4191839,000000;UN
30741038;8007844;Cintapak negra x 1000 m;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;ME;Conos;4,654000;4,550000;137125,456000;134060,000000;KG
30741038;8007817;Cintapak blanca franja negra x 1000 m;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;ME;Conos;4,654000;4,450000;133513,952000;127661,000000;KG
30741038;3006308;Reproceso mezcla crema;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;-0,105000;-650,950000;-376,635000;-2334958,000000;KG
30741038;3500316;Desperdicio Mezcla crema;CONO CHOCOCONO FLOWX95gX 24UN;may;26/05/2026;MP;Conos;-0,105000;-22,150000;0,000000;0,000000;KG
30741039;3006128;Mezcla casero ron pasas;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;MP;Vitaline;6507,200000;6565,800000;23738265,600000;23952039,000000;KG
30741039;7001392;Pasa glicerada importada;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;MP;Vitaline;571,200000;565,000000;7889414,400000;7803812,000000;KG
30741039;8029597;Palo Largo Festa;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;ME;Vitaline;114240,000000;112400,000000;1599360,000000;1665668,000000;UN
30741039;8068082;Bopp Trans Casero Ron Pasas RI;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;ME;Vitaline;89,152000;91,630000;1996202,432000;2051633,000000;KG
30741039;8030533;CJA Num 44;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;ME;Vitaline;4592,000000;4488,000000;2957248,000000;2890256,000000;UN
30741039;8007928;Cintapak blanca franja amarilla x 1000 m;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;ME;Vitaline;3,360000;3,740000;96112,800000;106983,000000;KG
30741039;8007812;Cinta blanca cremhelado x 1000 m;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;ME;Vitaline;3,360000;3,920000;105315,840000;122872,000000;KG
30741039;3006308;Reproceso mezcla crema;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;MP;Vitaline;-0,112000;-27,300000;-401,744000;-97925,000000;KG
30741039;3500316;Desperdicio Mezcla crema;Helado CASERO Ron Pasas RI x60gx25un;may;26/05/2026;MP;Vitaline;-0,112000;-36,300000;0,000000;0,000000;KG
30741040;3024436;Mezcla Crema Clasica Vainilla;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;1091,883000;1151,000000;4501833,609000;4745573,000000;KG
30741040;3024437;Mezcla Crema Clasica Fresa;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;1091,883000;1151,000000;4684178,070000;4937790,000000;KG
30741040;3006218;Salsa bocatto fresa;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;441,252000;490,000000;2143160,964000;2379930,000000;KG
30741040;7008787;Barquillo chocolate Nestle;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;331,372000;361,800000;7475752,320000;8162208,000000;KG
30741040;3019452;Cober Helados Fe Plus TANQUE;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;308,877000;303,000000;3269463,045000;3207385,000000;KG
30741040;7001962;Mani;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;88,251000;95,000000;991323,483000;1067555,000000;KG
30741040;3031729;Ensamble Bocatto Vlla Fresa RI;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;ME;Hoyer;43692,600000;44759,000000;21365681,400000;21887151,000000;UN
30741040;8008032;Sobrecopa bocatto;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;ME;Hoyer;43692,600000;44200,000000;2315707,800000;2337299,000000;UN
30741040;8008029;Caja bocatto cono;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;ME;Hoyer;3633,840000;3606,000000;2340192,960000;2322253,000000;UN
30741040;8007812;Cinta blanca cremhelado x 1000 m;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;ME;Hoyer;3,288000;3,100000;103059,072000;97167,000000;KG
30741040;8007927;Cintapak blanca franja roja x 1000 m;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;ME;Hoyer;3,288000;3,150000;100606,224000;96383,000000;KG
30741040;3500316;Desperdicio Mezcla crema;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;-0,043000;-39,550000;0,000000;0,000000;KG
30741040;3006308;Reproceso mezcla crema;Cono BOCATTO Fresa NG x 93g x 12un;may;26/05/2026;MP;Hoyer;-0,043000;-218,200000;-154,241000;-782684,000000;KG
30741259;;Agua;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;1431,115000;0,000000;0,000000;0,000000;KG
30741259;7001375;Azucar Blanco Meals;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;247,170000;247,170000;824064,780000;824110,000000;KG
30741259;7001086;Leche en polvo entera;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;193,242000;193,242000;3412267,236000;3412249,000000;KG
30741259;7003829;Grasa Vegetal Meals;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;134,820000;134,000000;824154,660000;817771,000000;KG
30741259;7001347;Leche descremada;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;112,350000;112,350000;1437181,200000;1437133,000000;KG
30741259;7000548;Suero de leche en polvo;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;44,940000;44,940000;233688,000000;233702,000000;KG
30741259;7006634;Glucosa StableSweet 11044;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;67,410000;67,000000;238361,760000;236896,000000;KG
30741259;7007484;Estabilizante Duas Rodas COL 20;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;13,482000;13,482000;423388,728000;423385,000000;KG
30741259;7003020;Aroma artif. Tres leches 508507560002;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;2,247000;2,247000;147960,456000;147961,000000;KG
30741259;7004061;Annato Novacolor MLS;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;0,225000;0,225000;31150,575000;30899,000000;KG
30741259;3006308;Reproceso mezcla crema;Mezcla Bocatto tres leches;may;25/05/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30741260;3032879;Cob Masa Glase Blanca Cordi Depx20Kg IC;Mezcla Cobertura Blanca Bocatto;may;25/05/2026;MP;Cobertura;213,500000;213,500000;4027250,500000;4027352,000000;KG
30741260;7001959;Grasa Especial CO;Mezcla Cobertura Blanca Bocatto;may;25/05/2026;MP;Cobertura;90,585000;90,000000;739354,770000;734599,000000;KG
30741260;3002511;Lecitina de soya 10kg;Mezcla Cobertura Blanca Bocatto;may;25/05/2026;MP;Cobertura;0,915000;0,920000;8601,366000;8084,000000;KG
30741261;7001375;Azucar Blanco Meals;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;131,520000;89,908000;438487,680000;299770,000000;KG
30741261;7006634;Glucosa StableSweet 11044;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;54,800000;37,000000;193772,800000;130823,000000;KG
30741261;7003829;Grasa Vegetal Meals;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;98,640000;67,000000;602986,320000;408885,000000;KG
30741261;7001347;Leche descremada;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;111,792000;76,422000;1430043,264000;977557,000000;KG
30741261;7000548;Suero de leche en polvo;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;21,920000;14,985000;113984,000000;77927,000000;KG
30741261;7001531;Maltodextrina 18-22;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;5,480000;3,747000;27350,680000;18700,000000;KG
30741261;7008656;Cremodan Shape Pro- DANISCO;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;6,576000;4,496000;183095,568000;125182,000000;KG
30741261;;AGUA;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;662,861000;0,000000;0,000000;0,000000;KG
30741261;3006308;Reproceso mezcla crema;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;0,002000;347,750000;7,174000;1247381,000000;KG
30741261;7001049;Acido citrico;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;1,096000;1,096000;4641,560000;4642,000000;KG
30741261;7002800;Color Curcuma CrH T-PT8-WS;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;0,220000;0,220000;34419,440000;34420,000000;KG
30741261;7002798;Color Natural Anato al 2-3;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;0,220000;0,220000;19008,660000;19009,000000;KG
30741261;7007259;Ext. Lulo Maracuyá Mane MEX-EC0349353;Mezcla Scooping Lulo Maracuya;may;25/05/2026;MP;Mezclas;0,877000;0,877000;70044,236000;70044,000000;KG
30741262;7001375;Azucar Blanco Meals;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;234,120000;216,552000;780556,080000;722024,000000;KG
30741262;7006634;Glucosa StableSweet 11044;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;97,550000;93,000000;344936,800000;328825,000000;KG
30741262;7003829;Grasa Vegetal Meals;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;175,590000;163,000000;1073381,670000;994751,000000;KG
30741262;7001347;Leche descremada;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;199,002000;184,070000;2545633,584000;2354544,000000;KG
30741262;7000548;Suero de leche en polvo;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;39,020000;36,092000;202904,000000;187690,000000;KG
30741262;7001531;Maltodextrina 18-22;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;9,755000;9,023000;48687,205000;45032,000000;KG
30741262;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;11,706000;10,828000;325930,158000;301484,000000;KG
30741262;;AGUA;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;1167,674000;0,000000;0,000000;0,000000;KG
30741262;3006308;Reproceso mezcla crema;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;0,002000;146,400000;7,174000;525137,000000;KG
30741262;7002761;Aroma Caramelo Silesia 1109607504;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;0,976000;0,976000;170539,408000;170540,000000;KG
30741262;3014252;Cafe Bastiya 30kg 1CJ;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;15,608000;15,608000;1319406,672000;1276495,000000;KG
30741263;7001375;Azucar Blanco Meals;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;98,640000;98,640000;328865,760000;328884,000000;KG
30741263;7006634;Glucosa StableSweet 11044;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;41,100000;38,000000;145329,600000;134359,000000;KG
30741263;7003829;Grasa Vegetal Meals;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;73,980000;73,000000;452239,740000;445502,000000;KG
30741263;7001347;Leche descremada;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;83,844000;83,844000;1072532,448000;1072496,000000;KG
30741263;7000548;Suero de leche en polvo;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;16,440000;16,440000;85488,000000;85493,000000;KG
30741263;7001531;Maltodextrina 18-22;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;4,110000;4,110000;20513,010000;20512,000000;KG
30741263;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;4,932000;4,932000;137321,676000;137322,000000;KG
30741263;;AGUA;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;491,967000;0,000000;0,000000;0,000000;KG
30741263;3006308;Reproceso mezcla crema;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;0,001000;0,000000;3,587000;0,000000;KG
30741263;7002761;Aroma Caramelo Silesia 1109607504;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;0,411000;0,411000;71815,263000;71815,000000;KG
30741263;3014252;Cafe Bastiya 30kg 1CJ;Mezcla scooping Capuccino;may;25/05/2026;MP;Mezclas;6,576000;6,576000;555895,584000;537816,000000;KG
30741264;;AGUA;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1495,038000;0,000000;0,000000;0,000000;KG
30741264;7001375;Azucar Blanco Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;295,920000;281,184000;986597,280000;937519,000000;KG
30741264;7001347;Leche descremada;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;251,532000;239,007000;3217597,344000;3057274,000000;KG
30741264;7003829;Grasa Vegetal Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;221,940000;209,000000;1354499,820000;1275478,000000;KG
30741264;7006634;Glucosa StableSweet 11044;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;123,300000;117,000000;435988,800000;413683,000000;KG
30741264;7000548;Suero de leche en polvo;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;49,320000;46,864000;256464,000000;243746,000000;KG
30741264;7001531;Maltodextrina 18-22;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;12,330000;11,716000;61539,030000;58472,000000;KG
30741264;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;14,796000;14,060000;411965,028000;391473,000000;KG
30741264;7001932;Extracto licor ron jamaica;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1,480000;1,480000;79265,840000;79266,000000;KG
30741264;7004061;Annato Novacolor MLS;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,346000;0,346000;47516,526000;47517,000000;KG
30741264;3006308;Reproceso mezcla crema;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,003000;105,700000;10,761000;379146,000000;KG
30741265;;AGUA;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1495,037000;0,000000;0,000000;0,000000;KG
30741265;7001375;Azucar Blanco Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;295,920000;295,920000;986597,280000;986735,000000;KG
30741265;7001347;Leche descremada;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;251,532000;251,532000;3217597,344000;3217488,000000;KG
30741265;7003829;Grasa Vegetal Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;221,940000;222,000000;1354499,820000;1354814,000000;KG
30741265;7006634;Glucosa StableSweet 11044;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;123,300000;122,000000;435988,800000;431362,000000;KG
30741265;7000548;Suero de leche en polvo;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;49,320000;49,320000;256464,000000;256519,000000;KG
30741265;7001531;Maltodextrina 18-22;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;12,330000;12,330000;61539,030000;61536,000000;KG
30741265;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;14,796000;14,796000;411965,028000;411965,000000;KG
30741265;7001932;Extracto licor ron jamaica;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1,480000;1,480000;79265,840000;79266,000000;KG
30741265;7004061;Annato Novacolor MLS;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,346000;0,346000;47516,526000;47517,000000;KG
30741265;3006308;Reproceso mezcla crema;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30741266;;AGUA;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1196,151000;0,000000;0,000000;0,000000;KG
30741266;7001375;Azucar Blanco Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;236,760000;236,760000;789357,840000;789468,000000;KG
30741266;7001347;Leche descremada;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;201,246000;201,246000;2574338,832000;2574252,000000;KG
30741266;7003829;Grasa Vegetal Meals;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;177,570000;176,000000;1083709,710000;1074087,000000;KG
30741266;7006634;Glucosa StableSweet 11044;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;98,650000;98,000000;348826,400000;346504,000000;KG
30741266;7000548;Suero de leche en polvo;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;39,460000;39,460000;205192,000000;205236,000000;KG
30741266;7001531;Maltodextrina 18-22;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;9,865000;9,865000;49236,215000;49234,000000;KG
30741266;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;11,838000;11,838000;329605,434000;329606,000000;KG
30741266;7001932;Extracto licor ron jamaica;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;1,184000;1,184000;63412,672000;63413,000000;KG
30741266;7004061;Annato Novacolor MLS;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,277000;0,277000;38040,687000;38041,000000;KG
30741266;3006308;Reproceso mezcla crema;Mezcla scooping ron;may;25/05/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30741267;;AGUA;Mezcla scooping vainilla;may;25/05/2026;MP;Mezclas;1494,396000;0,000000;0,000000;0,000000;KG
30741267;7001375;Azucar Blanco Meals;Mezcla scooping vainilla;may;25/05/2026;MP;Mezclas;295,920000;295,920000;986597,280000;986735,000000;KG
